46.23837216737558,46.23580876275736,46.23322941329987,46.23060500804958,46.22792811667314,46.22519826822934,46.22241513184746
47.31079008939436,47.30750787918549,47.304010776452856,47.300233446422936,47.29611443575638,47.291580787013146,47.286541635513665
48.21222425882098,48.20835195040902,48.20409522741939,48.19936470309911,48.19405404469751,48.18803071539555,48.181129546184
49.060749819485935,49.05631857963863,49.05135816980784,49.04574819723834,49.03933846396879,49.03194168695852,49.02332449597991
49.87737514419575,49.87241218193765,49.86678750690326,49.860347608326265,49.852900977509194,49.84420885361108,49.83397380418778
50.671559320871964,50.66608851276076,50.65982957844042,50.652597466214615,50.64416134898211,50.63423351095945,50.622455661808836
51.448575566872876,51.44261472540123,51.435743964390156,51.4277478931315,51.41835788627179,51.40723920027979,51.39397513791854
52.211837167800404,52.205402905491425,52.19794146370495,52.18920831473893,52.178898561347935,52.16663237599876,52.151937139107204
52.96371515814817,52.956829011517584,52.948802861316054,52.93936444409502,52.92817990008441,52.91482005287152,52.89875873995949
53.70592579938334,53.698615463522486,53.69005606917041,53.67995187203333,53.66793403928805,53.653529136485716,53.63556435761245
54.437567800652914,54.42921314308588,54.41934604376435,54.407601479599805,54.39352481642561,54.376550546800075,54.35597643926432
55.15548038334724,55.146655501374745,55.13620379374024,55.12373209701523,55.10875086244648,55.09065136932974,55.06868388552415
55.86644611852659,55.85717048588382,55.84615750422541,55.832986989892774,55.81713594960131,55.79795438231247,55.77464624556885
56.57114925060745,56.561449943374214,56.54990750758781,56.53608181915276,56.519411198535224,56.4992045885254,56.47460621248442
57.27029133375022,57.260171189908874,57.24810823615605,57.23363465951872,57.216152123174545,57.19492987671981,57.169063152393214
57.964433404913045,57.95389972483766,57.94131507030775,57.92618177046749,57.907880807782064,57.88564356345716,57.858517592453865
58.6539422972648,58.642999098019736,58.62990676966236,58.61414378302565,58.595061685338344,58.571855691447226,58.54353004421698
59.339166927457065,59.32785077588748,59.31428960919807,59.29793835257557,59.27811947499317,59.253992425115094,59.224519687748945
60.02058174911927,60.00889047518445,59.99485910861948,59.97791907739,59.957363779603064,59.9323168367365,59.901694168180114
60.69847716796517,60.68640836882246,60.67190773088389,60.6543843062607,60.633103912454196,60.60715633003785,60.57541621340518
61.37302350827499,61.36058646056392,61.34562831644572,61.327536704543746,61.30555116311337,61.27872941355396,61.2459072845306
62.0444530279421,62.03167389082558,62.01628704609208,61.99765905218115,61.975003530150595,61.94734649170869,61.9134852567115
62.713081219903906,62.699963530636836,62.68415004824996,62.6649852177048,62.64165522753315,62.613152207391906,62.57823187782597
63.379073495134314,63.36560071360015,63.34934763959277,63.32963853396082,63.305632970897015,63.27629554631816,63.24036183936185
64.04250877718906,64.02869130364103,64.01201424987305,63.9917839707608,63.967140302635904,63.93701936597154,63.900133986100926
64.70360699889454,64.68947115377642,64.6723970772162,64.6516722799993,64.62641344973981,64.59552880566046,64.55768560157091
65.36252041428153,65.34808494665803,65.33063428880534,65.30942231059751,65.28354404544919,65.25188622471643,65.21306810601334
66.0191638775373,66.00442165828849,65.98658669654651,65.96490910504353,65.93845983920528,65.90609124460094,65.86639084063683
66.67387174273831,66.65884498019446,66.64065319657992,66.61851477558041,66.59146884369797,66.55835688991375,66.51773583057805
67.32667045414503,67.31131614094122,67.29271738380963,67.27008713864905,67.24245147896792,67.20865732815885,67.16719799705191
67.97766309830196,67.96200207722156,67.94303383210085,67.9199580249862,67.89178778867243,67.8573253751632,67.81501850544943
68.62700372618323,68.61106660116056,68.59175565622427,68.56825581741279,68.5395679217637,68.50441488608607,68.46122998344998
69.27484163350859,69.25862313416162,69.23894750791933,69.21499086791479,69.18572145427268,69.14986761333179,69.10587049170229
69.9208930850109,69.9044187618304,69.88443539708649,69.86009416392817,69.83034564517735,69.79389712180593,69.74916388719886
70.56559514019996,70.54887327952135,70.52857667488237,70.50383862318948,70.4735612759547,70.4364385177714,70.39086308809469
71.208882006847,71.1918794300537,71.17123621739297,71.1460718744628,71.11529843304484,71.07757671047476,71.03127515556925
71.8508200791525,71.83356423379392,71.8126112707645,71.78706830662036,71.75583190825208,71.71754176336148,71.67055623314545
72.49150981425585,72.47403252442014,72.45280187129157,72.42691192977007,72.39524462987728,72.35639655714594,72.30363999157575
73.13109684945067,73.11338614253823,73.0918615751608,73.06560238007441,73.0314074927715,72.98699004478742,72.93238569505849
73.76961619455237,73.7513660690636,73.72693653707024,73.69705225483116,73.66041479815573,73.61541401341368,73.56008248187568
74.40064938832653,74.38037056280668,74.35565181180941,74.32541309022679,74.28832863403497,74.24277705436924,74.18672249012523
75.02886378677314,75.00835454102828,74.98333646907257,74.95271788019093,74.91515516360452,74.86900304473475,74.81227143341654
75.65605765785067,75.63529565493752,75.6099639343149,75.57897034878616,75.54096857475783,75.49428466850529,75.43689492101684
76.28225397557048,76.2612595451073,76.23564883663408,76.2043107558768,76.16588747995772,76.11867531925938,76.06056761267756
76.9075363243362,76.88633409031283,76.86045968556847,76.82877871736095,76.78989865162268,76.74213157470679,76.68339787449055
77.53192400465714,77.51048462144716,77.48431255138053,77.45228423473021,77.41300159620315,77.36475349683401,77.30542993092484
78.15541886175279,78.13376917947114,78.107348704416,78.0750100624013,78.03534249490694,77.98657214132504,77.92658183036356
78.77814879960428,78.75630234721412,78.72961447394572,78.69693090030391,78.65683209936276,78.60758181534388,78.54704442117522
79.4000039248752,79.37794655103049,79.35101718355652,79.31804756154216,79.27759514711369,79.22789763880054,79.16671958761033
