table_number,table_title,source_url,2012_naics_code,data_item,kind_of_business,type_of_operation,year,estimate_value,estimate_flag,estimate_text
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,42,Inventories,Wholesale Trade,Merchant Wholesalers,2022,1218853.0,,1218853
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,423,Inventories,Durable Goods,Merchant Wholesalers,2022,689536.0,,689536
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4231,Inventories,Motor Vehicle and Motor Vehicle Parts and Supplies,Merchant Wholesalers,2022,116653.0,,116653
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4232,Inventories,Furniture and Home Furnishings,Merchant Wholesalers,2022,22510.0,,22510
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4233,Inventories,Lumber and Other Construction Materials,Merchant Wholesalers,2022,40401.0,,40401
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4234,Inventories,Professional and Commercial Equipment and Supplies,Merchant Wholesalers,2022,87901.0,,87901
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,42343,Inventories,Computer and Computer Peripheral Equipment and Software,Merchant Wholesalers,2022,23009.0,,23009
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,42345,Inventories,"Medical, Dental, and Hospital Equipment and Supplies",Merchant Wholesalers,2022,46166.0,,46166
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4235,Inventories,Metals and Minerals (except Petroleum),Merchant Wholesalers,2022,58535.0,,58535
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4236,Inventories,Household Appliances and Electrical and Electronic Goods,Merchant Wholesalers,2022,110531.0,,110531
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4237,Inventories,"Hardware, and Plumbing and Heating Equipment and Supplies",Merchant Wholesalers,2022,53127.0,,53127
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4238,Inventories,"Machinery, Equipment, and Supplies",Merchant Wholesalers,2022,150780.0,,150780
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4239,Inventories,Miscellaneous Durable Goods,Merchant Wholesalers,2022,49098.0,,49098
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,424,Inventories,Nondurable Goods,Merchant Wholesalers,2022,529317.0,,529317
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4241,Inventories,Paper and Paper Products,Merchant Wholesalers,2022,17720.0,,17720
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4242,Inventories,Drugs and Druggists' Sundries,Merchant Wholesalers,2022,136122.0,,136122
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4243,Inventories,"Apparel, Piece Goods, and Notions",Merchant Wholesalers,2022,39551.0,,39551
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4244,Inventories,Grocery and Related Products,Merchant Wholesalers,2022,80617.0,,80617
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4245,Inventories,Farm Product Raw Materials,Merchant Wholesalers,2022,48047.0,,48047
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4246,Inventories,Chemicals and Allied Products,Merchant Wholesalers,2022,32803.0,,32803
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4247,Inventories,Petroleum and Petroleum Products,Merchant Wholesalers,2022,71586.0,,71586
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4248,Inventories,"Beer, Wine, and Distilled Alcoholic Beverages",Merchant Wholesalers,2022,26446.0,,26446
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4249,Inventories,Miscellaneous Nondurable Goods,Merchant Wholesalers,2022,76425.0,,76425
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,42,Inventories,Wholesale Trade,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,930351.0,,930351
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,423,Inventories,Durable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,552063.0,,552063
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4231,Inventories,Motor Vehicle and Motor Vehicle Parts and Supplies,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,82043.0,,82043
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4232,Inventories,Furniture and Home Furnishings,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,19634.0,,19634
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4233,Inventories,Lumber and Other Construction Materials,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,32452.0,,32452
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4234,Inventories,Professional and Commercial Equipment and Supplies,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,62282.0,,62282
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,42343,Inventories,Computer and Computer Peripheral Equipment and Software,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,21288.0,,21288
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,42345,Inventories,"Medical, Dental, and Hospital Equipment and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2022,25645.0,,25645
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4235,Inventories,Metals and Minerals (except Petroleum),"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,45701.0,,45701
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4236,Inventories,Household Appliances and Electrical and Electronic Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,88505.0,,88505
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4237,Inventories,"Hardware, and Plumbing and Heating Equipment and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2022,46196.0,,46196
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4238,Inventories,"Machinery, Equipment, and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2022,128340.0,,128340
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4239,Inventories,Miscellaneous Durable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,46910.0,,46910
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,424,Inventories,Nondurable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,378288.0,,378288
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4241,Inventories,Paper and Paper Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,9916.0,,9916
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4242,Inventories,Drugs and Druggists' Sundries,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,89792.0,,89792
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4243,Inventories,"Apparel, Piece Goods, and Notions","Merchant Wholesalers, except manufacturers' sales branches and offices",2022,39094.0,,39094
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4244,Inventories,Grocery and Related Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,55494.0,,55494
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4245,Inventories,Farm Product Raw Materials,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,48047.0,,48047
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4246,Inventories,Chemicals and Allied Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,17031.0,,17031
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4247,Inventories,Petroleum and Petroleum Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,31975.0,,31975
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4248,Inventories,"Beer, Wine, and Distilled Alcoholic Beverages","Merchant Wholesalers, except manufacturers' sales branches and offices",2022,23083.0,,23083
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4249,Inventories,Miscellaneous Nondurable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,63856.0,,63856
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,42,Inventories,Wholesale Trade,Manufacturers' sales branches and offices,2022,288502.0,,288502
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,423,Inventories,Durable Goods,Manufacturers' sales branches and offices,2022,137473.0,,137473
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4231,Inventories,Motor Vehicle and Motor Vehicle Parts and Supplies,Manufacturers' sales branches and offices,2022,34610.0,,34610
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4232,Inventories,Furniture and Home Furnishings,Manufacturers' sales branches and offices,2022,2876.0,,2876
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4233,Inventories,Lumber and Other Construction Materials,Manufacturers' sales branches and offices,2022,7949.0,,7949
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4234,Inventories,Professional and Commercial Equipment and Supplies,Manufacturers' sales branches and offices,2022,,S,S
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,42343,Inventories,Computer and Computer Peripheral Equipment and Software,Manufacturers' sales branches and offices,2022,,S,S
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,42345,Inventories,"Medical, Dental, and Hospital Equipment and Supplies",Manufacturers' sales branches and offices,2022,20521.0,,20521
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4235,Inventories,Metals and Minerals (except Petroleum),Manufacturers' sales branches and offices,2022,12834.0,,12834
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4236,Inventories,Household Appliances and Electrical and Electronic Goods,Manufacturers' sales branches and offices,2022,22026.0,,22026
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4237,Inventories,"Hardware, and Plumbing and Heating Equipment and Supplies",Manufacturers' sales branches and offices,2022,6931.0,,6931
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4238,Inventories,"Machinery, Equipment, and Supplies",Manufacturers' sales branches and offices,2022,,S,S
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4239,Inventories,Miscellaneous Durable Goods,Manufacturers' sales branches and offices,2022,,S,S
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,424,Inventories,Nondurable Goods,Manufacturers' sales branches and offices,2022,151029.0,,151029
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4241,Inventories,Paper and Paper Products,Manufacturers' sales branches and offices,2022,7804.0,,7804
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4242,Inventories,Drugs and Druggists' Sundries,Manufacturers' sales branches and offices,2022,,S,S
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4243,Inventories,"Apparel, Piece Goods, and Notions",Manufacturers' sales branches and offices,2022,,S,S
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4244,Inventories,Grocery and Related Products,Manufacturers' sales branches and offices,2022,,S,S
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4246,Inventories,Chemicals and Allied Products,Manufacturers' sales branches and offices,2022,15772.0,,15772
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4247,Inventories,Petroleum and Petroleum Products,Manufacturers' sales branches and offices,2022,39611.0,,39611
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4248,Inventories,"Beer, Wine, and Distilled Alcoholic Beverages",Manufacturers' sales branches and offices,2022,,S,S
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4249,Inventories,Miscellaneous Nondurable Goods,Manufacturers' sales branches and offices,2022,12569.0,,12569
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,42,Inventories,Wholesale Trade,Merchant Wholesalers,2021,1042194.0,,1042194
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,423,Inventories,Durable Goods,Merchant Wholesalers,2021,579664.0,,579664
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4231,Inventories,Motor Vehicle and Motor Vehicle Parts and Supplies,Merchant Wholesalers,2021,96558.0,,96558
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4232,Inventories,Furniture and Home Furnishings,Merchant Wholesalers,2021,18703.0,,18703
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4233,Inventories,Lumber and Other Construction Materials,Merchant Wholesalers,2021,35834.0,,35834
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4234,Inventories,Professional and Commercial Equipment and Supplies,Merchant Wholesalers,2021,80882.0,,80882
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,42343,Inventories,Computer and Computer Peripheral Equipment and Software,Merchant Wholesalers,2021,23724.0,,23724
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,42345,Inventories,"Medical, Dental, and Hospital Equipment and Supplies",Merchant Wholesalers,2021,41002.0,,41002
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4235,Inventories,Metals and Minerals (except Petroleum),Merchant Wholesalers,2021,53703.0,,53703
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4236,Inventories,Household Appliances and Electrical and Electronic Goods,Merchant Wholesalers,2021,86550.0,,86550
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4237,Inventories,"Hardware, and Plumbing and Heating Equipment and Supplies",Merchant Wholesalers,2021,43694.0,,43694
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4238,Inventories,"Machinery, Equipment, and Supplies",Merchant Wholesalers,2021,120690.0,,120690
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4239,Inventories,Miscellaneous Durable Goods,Merchant Wholesalers,2021,43050.0,,43050
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,424,Inventories,Nondurable Goods,Merchant Wholesalers,2021,462530.0,,462530
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4241,Inventories,Paper and Paper Products,Merchant Wholesalers,2021,15854.0,,15854
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4242,Inventories,Drugs and Druggists' Sundries,Merchant Wholesalers,2021,124307.0,,124307
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4243,Inventories,"Apparel, Piece Goods, and Notions",Merchant Wholesalers,2021,28701.0,,28701
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4244,Inventories,Grocery and Related Products,Merchant Wholesalers,2021,70999.0,,70999
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4245,Inventories,Farm Product Raw Materials,Merchant Wholesalers,2021,46801.0,,46801
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4246,Inventories,Chemicals and Allied Products,Merchant Wholesalers,2021,28852.0,,28852
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4247,Inventories,Petroleum and Petroleum Products,Merchant Wholesalers,2021,59337.0,,59337
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4248,Inventories,"Beer, Wine, and Distilled Alcoholic Beverages",Merchant Wholesalers,2021,22783.0,,22783
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4249,Inventories,Miscellaneous Nondurable Goods,Merchant Wholesalers,2021,64896.0,,64896
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,42,Inventories,Wholesale Trade,"Merchant Wholesalers, except manufacturers' sales branches and offices",2021,791805.0,,791805
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,423,Inventories,Durable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2021,461973.0,,461973
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4231,Inventories,Motor Vehicle and Motor Vehicle Parts and Supplies,"Merchant Wholesalers, except manufacturers' sales branches and offices",2021,66250.0,,66250
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4232,Inventories,Furniture and Home Furnishings,"Merchant Wholesalers, except manufacturers' sales branches and offices",2021,16078.0,,16078
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4233,Inventories,Lumber and Other Construction Materials,"Merchant Wholesalers, except manufacturers' sales branches and offices",2021,29124.0,,29124
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4234,Inventories,Professional and Commercial Equipment and Supplies,"Merchant Wholesalers, except manufacturers' sales branches and offices",2021,57635.0,,57635
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,42343,Inventories,Computer and Computer Peripheral Equipment and Software,"Merchant Wholesalers, except manufacturers' sales branches and offices",2021,22030.0,,22030
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,42345,Inventories,"Medical, Dental, and Hospital Equipment and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2021,22593.0,,22593
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4235,Inventories,Metals and Minerals (except Petroleum),"Merchant Wholesalers, except manufacturers' sales branches and offices",2021,42389.0,,42389
3,Table 3. Estimated Total Inventories of U.S. Merchant Wholesalers: 1992 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_inv_table3.xlsx,4236,Inventories,Household Appliances and Electrical and Electronic Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2021,69095.0,,69095
