table_number,table_title,source_url,2012_naics_code,data_item,kind_of_business,type_of_operation,year,estimate_value,estimate_flag,estimate_text
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4234,Operating expenses as a percent of sales,Professional and Commercial Equipment and Supplies,Merchant Wholesalers,2018,21.8,,21.8
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,42343,Operating expenses as a percent of sales,Computer and Computer Peripheral Equipment and Software,Merchant Wholesalers,2018,14.8,,14.8
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,42345,Operating expenses as a percent of sales,"Medical, Dental, and Hospital Equipment and Supplies",Merchant Wholesalers,2018,26.9,,26.9
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4235,Operating expenses as a percent of sales,Metals and Minerals (except Petroleum),Merchant Wholesalers,2018,10.4,,10.4
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4236,Operating expenses as a percent of sales,Household Appliances and Electrical and Electronic Goods,Merchant Wholesalers,2018,17.0,,17
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4237,Operating expenses as a percent of sales,"Hardware, and Plumbing and Heating Equipment and Supplies",Merchant Wholesalers,2018,21.5,,21.5
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4238,Operating expenses as a percent of sales,"Machinery, Equipment, and Supplies",Merchant Wholesalers,2018,20.7,,20.7
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4239,Operating expenses as a percent of sales,Miscellaneous Durable Goods,Merchant Wholesalers,2018,19.0,,19
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,424,Operating expenses as a percent of sales,Nondurable Goods,Merchant Wholesalers,2018,10.7,,10.7
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4241,Operating expenses as a percent of sales,Paper and Paper Products,Merchant Wholesalers,2018,16.3,,16.3
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4242,Operating expenses as a percent of sales,Drugs and Druggists' Sundries,Merchant Wholesalers,2018,12.9,,12.9
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4243,Operating expenses as a percent of sales,"Apparel, Piece Goods, and Notions",Merchant Wholesalers,2018,25.0,,25
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4244,Operating expenses as a percent of sales,Grocery and Related Products,Merchant Wholesalers,2018,13.1,,13.1
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4245,Operating expenses as a percent of sales,Farm Product Raw Materials,Merchant Wholesalers,2018,6.4,,6.4
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4246,Operating expenses as a percent of sales,Chemicals and Allied Products,Merchant Wholesalers,2018,16.4,,16.4
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4247,Operating expenses as a percent of sales,Petroleum and Petroleum Products,Merchant Wholesalers,2018,2.4,,2.4
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4248,Operating expenses as a percent of sales,"Beer, Wine, and Distilled Alcoholic Beverages",Merchant Wholesalers,2018,19.2,,19.2
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4249,Operating expenses as a percent of sales,Miscellaneous Nondurable Goods,Merchant Wholesalers,2018,15.1,,15.1
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,42,Operating expenses,Wholesale Trade,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,841424.0,,841424
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,423,Operating expenses,Durable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,515712.0,,515712
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4231,Operating expenses,Motor Vehicle and Motor Vehicle Parts and Supplies,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,61723.0,,61723
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4232,Operating expenses,Furniture and Home Furnishings,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,22315.0,,22315
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4233,Operating expenses,Lumber and Other Construction Materials,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,30834.0,,30834
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4234,Operating expenses,Professional and Commercial Equipment and Supplies,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,99001.0,,99001
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,42343,Operating expenses,Computer and Computer Peripheral Equipment and Software,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,36905.0,,36905
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,42345,Operating expenses,"Medical, Dental, and Hospital Equipment and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2018,33223.0,,33223
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4235,Operating expenses,Metals and Minerals (except Petroleum),"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,20540.0,,20540
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4236,Operating expenses,Household Appliances and Electrical and Electronic Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,97639.0,,97639
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4237,Operating expenses,"Hardware, and Plumbing and Heating Equipment and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2018,35247.0,,35247
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4238,Operating expenses,"Machinery, Equipment, and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2018,99379.0,,99379
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4239,Operating expenses,Miscellaneous Durable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,49034.0,,49034
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,424,Operating expenses,Nondurable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,325712.0,,325712
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4241,Operating expenses,Paper and Paper Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,16296.0,,16296
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4242,Operating expenses,Drugs and Druggists' Sundries,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,59773.0,,59773
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4243,Operating expenses,"Apparel, Piece Goods, and Notions","Merchant Wholesalers, except manufacturers' sales branches and offices",2018,41586.0,,41586
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4244,Operating expenses,Grocery and Related Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,79762.0,,79762
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4245,Operating expenses,Farm Product Raw Materials,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,13626.0,,13626
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4246,Operating expenses,Chemicals and Allied Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,23090.0,,23090
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4247,Operating expenses,Petroleum and Petroleum Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,19116.0,,19116
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4248,Operating expenses,"Beer, Wine, and Distilled Alcoholic Beverages","Merchant Wholesalers, except manufacturers' sales branches and offices",2018,28741.0,,28741
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4249,Operating expenses,Miscellaneous Nondurable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,43722.0,,43722
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,42,Operating expenses as a percent of sales,Wholesale Trade,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,13.8,,13.8
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,423,Operating expenses as a percent of sales,Durable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,17.6,,17.6
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4231,Operating expenses as a percent of sales,Motor Vehicle and Motor Vehicle Parts and Supplies,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,13.2,,13.2
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4232,Operating expenses as a percent of sales,Furniture and Home Furnishings,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,23.6,,23.6
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4233,Operating expenses as a percent of sales,Lumber and Other Construction Materials,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,19.0,,19
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4234,Operating expenses as a percent of sales,Professional and Commercial Equipment and Supplies,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,19.6,,19.6
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,42343,Operating expenses as a percent of sales,Computer and Computer Peripheral Equipment and Software,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,14.0,,14
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,42345,Operating expenses as a percent of sales,"Medical, Dental, and Hospital Equipment and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2018,24.3,,24.3
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4235,Operating expenses as a percent of sales,Metals and Minerals (except Petroleum),"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,10.6,,10.6
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4236,Operating expenses as a percent of sales,Household Appliances and Electrical and Electronic Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,15.9,,15.9
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4237,Operating expenses as a percent of sales,"Hardware, and Plumbing and Heating Equipment and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2018,22.0,,22
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4238,Operating expenses as a percent of sales,"Machinery, Equipment, and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2018,21.4,,21.4
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4239,Operating expenses as a percent of sales,Miscellaneous Durable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,18.8,,18.8
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,424,Operating expenses as a percent of sales,Nondurable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,10.2,,10.2
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4241,Operating expenses as a percent of sales,Paper and Paper Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,17.6,,17.6
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4242,Operating expenses as a percent of sales,Drugs and Druggists' Sundries,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,8.6,,8.6
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4243,Operating expenses as a percent of sales,"Apparel, Piece Goods, and Notions","Merchant Wholesalers, except manufacturers' sales branches and offices",2018,25.1,,25.1
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4244,Operating expenses as a percent of sales,Grocery and Related Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,11.8,,11.8
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4245,Operating expenses as a percent of sales,Farm Product Raw Materials,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,6.4,,6.4
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4246,Operating expenses as a percent of sales,Chemicals and Allied Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,17.6,,17.6
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4247,Operating expenses as a percent of sales,Petroleum and Petroleum Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,2.5,,2.5
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4248,Operating expenses as a percent of sales,"Beer, Wine, and Distilled Alcoholic Beverages","Merchant Wholesalers, except manufacturers' sales branches and offices",2018,19.1,,19.1
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4249,Operating expenses as a percent of sales,Miscellaneous Nondurable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2018,14.8,,14.8
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,42,Operating expenses,Wholesale Trade,Manufacturers' sales branches and offices,2018,,S,S
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,423,Operating expenses,Durable Goods,Manufacturers' sales branches and offices,2018,149848.0,,149848
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4231,Operating expenses,Motor Vehicle and Motor Vehicle Parts and Supplies,Manufacturers' sales branches and offices,2018,31583.0,,31583
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4232,Operating expenses,Furniture and Home Furnishings,Manufacturers' sales branches and offices,2018,5615.0,,5615
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4233,Operating expenses,Lumber and Other Construction Materials,Manufacturers' sales branches and offices,2018,7166.0,,7166
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4234,Operating expenses,Professional and Commercial Equipment and Supplies,Manufacturers' sales branches and offices,2018,38915.0,,38915
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,42343,Operating expenses,Computer and Computer Peripheral Equipment and Software,Manufacturers' sales branches and offices,2018,,S,S
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,42345,Operating expenses,"Medical, Dental, and Hospital Equipment and Supplies",Manufacturers' sales branches and offices,2018,30937.0,,30937
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4235,Operating expenses,Metals and Minerals (except Petroleum),Manufacturers' sales branches and offices,2018,5765.0,,5765
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4236,Operating expenses,Household Appliances and Electrical and Electronic Goods,Manufacturers' sales branches and offices,2018,,S,S
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4237,Operating expenses,"Hardware, and Plumbing and Heating Equipment and Supplies",Manufacturers' sales branches and offices,2018,,S,S
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4238,Operating expenses,"Machinery, Equipment, and Supplies",Manufacturers' sales branches and offices,2018,,S,S
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4239,Operating expenses,Miscellaneous Durable Goods,Manufacturers' sales branches and offices,2018,,S,S
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,424,Operating expenses,Nondurable Goods,Manufacturers' sales branches and offices,2018,,S,S
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4241,Operating expenses,Paper and Paper Products,Manufacturers' sales branches and offices,2018,,S,S
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4242,Operating expenses,Drugs and Druggists' Sundries,Manufacturers' sales branches and offices,2018,,S,S
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4243,Operating expenses,"Apparel, Piece Goods, and Notions",Manufacturers' sales branches and offices,2018,,S,S
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4244,Operating expenses,Grocery and Related Products,Manufacturers' sales branches and offices,2018,,S,S
5,Table 5. Estimated Annual Operating Expenses and Operating Expenses as a Percent of Sales for U.S. Merchant Wholesalers: 2002 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_opex_table5.xlsx,4246,Operating expenses,Chemicals and Allied Products,Manufacturers' sales branches and offices,2018,18835.0,,18835
