table_number,table_title,source_url,2012_naics_code,data_item,kind_of_business,type_of_operation,year,estimate_value,estimate_flag,estimate_text
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,42,E-commerce,Wholesale Trade,Merchant Wholesalers,2022,3760198.0,Q,"3,760,198Q"
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,423,E-commerce,Durable Goods,Merchant Wholesalers,2022,1576837.0,,1576837
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4231,E-commerce,Motor Vehicle and Motor Vehicle Parts and Supplies,Merchant Wholesalers,2022,562270.0,,562270
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4232,E-commerce,Furniture and Home Furnishings,Merchant Wholesalers,2022,40274.0,,40274
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4233,E-commerce,Lumber and Other Construction Materials,Merchant Wholesalers,2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4234,E-commerce,Professional and Commercial Equipment and Supplies,Merchant Wholesalers,2022,221381.0,,221381
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,42343,E-commerce,Computer and Computer Peripheral Equipment and Software,Merchant Wholesalers,2022,102113.0,,102113
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,42345,E-commerce,"Medical, Dental, and Hospital Equipment and Supplies",Merchant Wholesalers,2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4235,E-commerce,Metals and Minerals (except Petroleum),Merchant Wholesalers,2022,68427.0,,68427
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4236,E-commerce,Household Appliances and Electrical and Electronic Goods,Merchant Wholesalers,2022,323010.0,,323010
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4237,E-commerce,"Hardware, and Plumbing and Heating Equipment and Supplies",Merchant Wholesalers,2022,69822.0,,69822
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4238,E-commerce,"Machinery, Equipment, and Supplies",Merchant Wholesalers,2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4239,E-commerce,Miscellaneous Durable Goods,Merchant Wholesalers,2022,68308.0,,68308
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,424,E-commerce,Nondurable Goods,Merchant Wholesalers,2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4241,E-commerce,Paper and Paper Products,Merchant Wholesalers,2022,64381.0,,64381
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4242,E-commerce,Drugs and Druggists' Sundries,Merchant Wholesalers,2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4243,E-commerce,"Apparel, Piece Goods, and Notions",Merchant Wholesalers,2022,48060.0,,48060
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4244,E-commerce,Grocery and Related Products,Merchant Wholesalers,2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4245,E-commerce,Farm Product Raw Materials,Merchant Wholesalers,2022,21770.0,,21770
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4246,E-commerce,Chemicals and Allied Products,Merchant Wholesalers,2022,69286.0,,69286
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4247,E-commerce,Petroleum and Petroleum Products,Merchant Wholesalers,2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4248,E-commerce,"Beer, Wine, and Distilled Alcoholic Beverages",Merchant Wholesalers,2022,40778.0,,40778
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4249,E-commerce,Miscellaneous Nondurable Goods,Merchant Wholesalers,2022,125901.0,,125901
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,42,E-commerce,Wholesale Trade,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,2300642.0,Q,"2,300,642Q"
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,423,E-commerce,Durable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,967872.0,,967872
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4231,E-commerce,Motor Vehicle and Motor Vehicle Parts and Supplies,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,226758.0,,226758
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4232,E-commerce,Furniture and Home Furnishings,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,32254.0,,32254
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4233,E-commerce,Lumber and Other Construction Materials,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4234,E-commerce,Professional and Commercial Equipment and Supplies,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,181791.0,,181791
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,42343,E-commerce,Computer and Computer Peripheral Equipment and Software,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,96164.0,,96164
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,42345,E-commerce,"Medical, Dental, and Hospital Equipment and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4235,E-commerce,Metals and Minerals (except Petroleum),"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4236,E-commerce,Household Appliances and Electrical and Electronic Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,274785.0,,274785
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4237,E-commerce,"Hardware, and Plumbing and Heating Equipment and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2022,47728.0,,47728
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4238,E-commerce,"Machinery, Equipment, and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2022,84597.0,,84597
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4239,E-commerce,Miscellaneous Durable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,64912.0,,64912
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,424,E-commerce,Nondurable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4241,E-commerce,Paper and Paper Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4242,E-commerce,Drugs and Druggists' Sundries,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4243,E-commerce,"Apparel, Piece Goods, and Notions","Merchant Wholesalers, except manufacturers' sales branches and offices",2022,47227.0,,47227
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4244,E-commerce,Grocery and Related Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4245,E-commerce,Farm Product Raw Materials,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,21770.0,,21770
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4246,E-commerce,Chemicals and Allied Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4247,E-commerce,Petroleum and Petroleum Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4248,E-commerce,"Beer, Wine, and Distilled Alcoholic Beverages","Merchant Wholesalers, except manufacturers' sales branches and offices",2022,34877.0,,34877
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4249,E-commerce,Miscellaneous Nondurable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,42,E-commerce,Wholesale Trade,Manufacturers' sales branches and offices,2022,1459556.0,,1459556
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,423,E-commerce,Durable Goods,Manufacturers' sales branches and offices,2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4231,E-commerce,Motor Vehicle and Motor Vehicle Parts and Supplies,Manufacturers' sales branches and offices,2022,335512.0,,335512
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4232,E-commerce,Furniture and Home Furnishings,Manufacturers' sales branches and offices,2022,8020.0,,8020
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4233,E-commerce,Lumber and Other Construction Materials,Manufacturers' sales branches and offices,2022,33627.0,,33627
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4234,E-commerce,Professional and Commercial Equipment and Supplies,Manufacturers' sales branches and offices,2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,42343,E-commerce,Computer and Computer Peripheral Equipment and Software,Manufacturers' sales branches and offices,2022,5949.0,,5949
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,42345,E-commerce,"Medical, Dental, and Hospital Equipment and Supplies",Manufacturers' sales branches and offices,2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4235,E-commerce,Metals and Minerals (except Petroleum),Manufacturers' sales branches and offices,2022,37964.0,,37964
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4236,E-commerce,Household Appliances and Electrical and Electronic Goods,Manufacturers' sales branches and offices,2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4237,E-commerce,"Hardware, and Plumbing and Heating Equipment and Supplies",Manufacturers' sales branches and offices,2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4238,E-commerce,"Machinery, Equipment, and Supplies",Manufacturers' sales branches and offices,2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4239,E-commerce,Miscellaneous Durable Goods,Manufacturers' sales branches and offices,2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,424,E-commerce,Nondurable Goods,Manufacturers' sales branches and offices,2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4241,E-commerce,Paper and Paper Products,Manufacturers' sales branches and offices,2022,29045.0,,29045
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4242,E-commerce,Drugs and Druggists' Sundries,Manufacturers' sales branches and offices,2022,263021.0,,263021
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4243,E-commerce,"Apparel, Piece Goods, and Notions",Manufacturers' sales branches and offices,2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4244,E-commerce,Grocery and Related Products,Manufacturers' sales branches and offices,2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4246,E-commerce,Chemicals and Allied Products,Manufacturers' sales branches and offices,2022,48802.0,,48802
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4247,E-commerce,Petroleum and Petroleum Products,Manufacturers' sales branches and offices,2022,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4248,E-commerce,"Beer, Wine, and Distilled Alcoholic Beverages",Manufacturers' sales branches and offices,2022,5901.0,,5901
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4249,E-commerce,Miscellaneous Nondurable Goods,Manufacturers' sales branches and offices,2022,64481.0,,64481
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,42,E-commerce,Wholesale Trade,Merchant Wholesalers,2021,3279976.0,,3279976
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,423,E-commerce,Durable Goods,Merchant Wholesalers,2021,1411222.0,,1411222
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4231,E-commerce,Motor Vehicle and Motor Vehicle Parts and Supplies,Merchant Wholesalers,2021,470359.0,,470359
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4232,E-commerce,Furniture and Home Furnishings,Merchant Wholesalers,2021,40973.0,,40973
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4233,E-commerce,Lumber and Other Construction Materials,Merchant Wholesalers,2021,49345.0,,49345
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4234,E-commerce,Professional and Commercial Equipment and Supplies,Merchant Wholesalers,2021,216165.0,,216165
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,42343,E-commerce,Computer and Computer Peripheral Equipment and Software,Merchant Wholesalers,2021,99025.0,,99025
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,42345,E-commerce,"Medical, Dental, and Hospital Equipment and Supplies",Merchant Wholesalers,2021,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4235,E-commerce,Metals and Minerals (except Petroleum),Merchant Wholesalers,2021,59185.0,,59185
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4236,E-commerce,Household Appliances and Electrical and Electronic Goods,Merchant Wholesalers,2021,304352.0,,304352
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4237,E-commerce,"Hardware, and Plumbing and Heating Equipment and Supplies",Merchant Wholesalers,2021,60210.0,,60210
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4238,E-commerce,"Machinery, Equipment, and Supplies",Merchant Wholesalers,2021,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4239,E-commerce,Miscellaneous Durable Goods,Merchant Wholesalers,2021,67916.0,,67916
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,424,E-commerce,Nondurable Goods,Merchant Wholesalers,2021,1868754.0,,1868754
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4241,E-commerce,Paper and Paper Products,Merchant Wholesalers,2021,60219.0,,60219
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4242,E-commerce,Drugs and Druggists' Sundries,Merchant Wholesalers,2021,869892.0,,869892
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4243,E-commerce,"Apparel, Piece Goods, and Notions",Merchant Wholesalers,2021,44528.0,,44528
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4244,E-commerce,Grocery and Related Products,Merchant Wholesalers,2021,397308.0,,397308
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4245,E-commerce,Farm Product Raw Materials,Merchant Wholesalers,2021,17226.0,,17226
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4246,E-commerce,Chemicals and Allied Products,Merchant Wholesalers,2021,64217.0,,64217
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4247,E-commerce,Petroleum and Petroleum Products,Merchant Wholesalers,2021,262474.0,,262474
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4248,E-commerce,"Beer, Wine, and Distilled Alcoholic Beverages",Merchant Wholesalers,2021,37837.0,,37837
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4249,E-commerce,Miscellaneous Nondurable Goods,Merchant Wholesalers,2021,115053.0,,115053
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,42,E-commerce,Wholesale Trade,"Merchant Wholesalers, except manufacturers' sales branches and offices",2021,2082458.0,,2082458
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,423,E-commerce,Durable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2021,897230.0,,897230
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4231,E-commerce,Motor Vehicle and Motor Vehicle Parts and Supplies,"Merchant Wholesalers, except manufacturers' sales branches and offices",2021,194958.0,,194958
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4232,E-commerce,Furniture and Home Furnishings,"Merchant Wholesalers, except manufacturers' sales branches and offices",2021,33318.0,,33318
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4233,E-commerce,Lumber and Other Construction Materials,"Merchant Wholesalers, except manufacturers' sales branches and offices",2021,,S,S
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,4234,E-commerce,Professional and Commercial Equipment and Supplies,"Merchant Wholesalers, except manufacturers' sales branches and offices",2021,176935.0,,176935
2,Table 2. Estimated E-Commerce Sales of U.S. Merchant Wholesalers: 1998 through 2022,https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_ecom_table2.xlsx,42343,E-commerce,Computer and Computer Peripheral Equipment and Software,"Merchant Wholesalers, except manufacturers' sales branches and offices",2021,93092.0,,93092
